289.52	428.32
289.90	428.32
290.28	428.32
290.66	294.91
291.04	912.81
291.42	1334.11
291.80	1116.44
292.18	823.87
292.56	772.38
292.95	807.48
293.33	929.19
293.71	950.26
294.09	1226.44
294.47	1121.12
294.85	1043.88
295.23	978.34
295.61	1018.13
295.99	1036.86
296.37	1071.97
296.75	908.13
297.13	1982.43
297.51	1001.75
297.90	1523.69
298.28	1282.61
298.66	1163.25
299.04	1121.12
299.42	1547.09
299.80	1352.83
300.18	1390.28
300.56	1158.57
300.94	1095.37
301.32	1678.16
301.70	1254.53
302.08	1177.29
302.46	2132.23
302.84	1308.36
303.22	1212.40
303.60	1827.96
303.98	1970.73
304.36	1460.49
304.74	1378.58
305.12	1479.22
305.50	1151.54
305.88	1856.04
306.26	1188.99
306.64	1282.61
307.02	1474.54
307.40	1151.54
307.78	1287.29
308.16	1378.58
308.54	1228.78
308.92	1254.53
309.30	1123.46
309.68	1378.58
310.06	1577.52
310.43	1210.06
310.81	1753.06
311.19	1212.40
311.57	1331.76
311.95	1413.68
312.33	1373.89
312.71	1301.34
313.09	1680.50
313.47	1111.75
313.85	1114.10
314.23	1254.53
314.61	1376.24
314.99	1331.76
315.36	1420.71
315.74	1322.40
316.12	1315.38
316.50	1313.04
316.88	1163.25
317.26	1252.19
317.64	1460.49
318.02	1170.27
318.39	1341.13
318.77	1181.97
319.15	1097.71
319.53	1348.15
319.91	1781.15
320.29	1944.99
320.67	1362.19
321.04	1193.67
321.42	1174.95
321.80	1123.46
322.18	1406.66
322.56	1149.20
322.94	1802.21
323.31	2427.14
323.69	1409.00
324.07	1523.69
324.45	1240.48
324.83	1198.35
325.21	1064.94
325.58	1247.51
325.96	1235.80
326.34	1446.45
326.72	1469.86
327.10	1762.42
327.47	1172.61
327.85	1076.65
328.23	1025.15
328.61	1514.33
328.98	1638.38
329.36	1200.69
329.74	1111.75
330.12	1057.92
330.50	1254.53
330.87	1139.84
331.25	1409.00
331.63	1336.45
332.01	1406.66
332.38	1352.83
332.76	1675.82
333.14	1259.21
333.51	1121.12
333.89	1582.20
334.27	1137.50
334.65	1086.01
335.02	1125.80
335.40	1228.78
335.78	1107.07
336.15	1385.60
336.53	1137.50
336.91	3421.86
337.29	1572.84
337.66	2108.82
338.04	1100.05
338.42	1303.68
338.79	1284.95
339.17	1469.86
339.55	1270.91
339.92	1329.42
340.30	1303.68
340.68	1446.45
341.05	1619.65
341.43	1245.16
341.81	1275.59
342.18	1139.84
342.56	1163.25
342.94	1853.70
343.31	1198.35
343.69	1568.16
344.07	1153.88
344.44	1081.33
344.82	1369.21
345.19	1135.16
345.57	1233.46
345.95	1359.85
346.32	1355.17
346.70	1254.53
347.07	1167.93
347.45	1633.69
347.83	1345.81
348.20	1830.30
348.58	1181.97
348.95	1420.71
349.33	1130.48
349.71	1191.33
350.08	1252.19
350.46	1570.50
350.83	1270.91
351.21	1444.11
351.58	1977.75
351.96	1895.83
352.34	1708.59
352.71	1240.48
353.09	1284.95
353.46	1533.05
353.84	1544.75
354.21	1535.39
354.59	1266.23
354.96	1479.22
355.34	1130.48
355.71	1163.25
356.09	1603.27
356.46	1320.06
356.84	1631.35
357.21	1579.86
357.59	1151.54
357.96	1460.49
358.34	1137.50
358.71	1778.81
359.09	1107.07
359.46	1416.02
359.84	1069.62
360.21	1006.43
360.59	1390.28
360.96	1341.13
361.34	1144.52
361.71	1575.18
362.09	1219.42
362.46	1233.46
362.84	1205.38
363.21	1568.16
363.59	1242.82
363.96	1053.24
364.33	1378.58
364.71	1406.66
365.08	1813.92
365.46	1188.99
365.83	1331.76
366.21	1441.77
366.58	1490.92
366.95	1184.31
367.33	1308.36
367.70	1231.12
368.08	1270.91
368.45	1221.76
368.82	1331.76
369.20	1198.35
369.57	1275.59
369.95	1310.70
370.32	1114.10
370.69	1535.39
371.07	1177.29
371.44	1331.76
371.81	1210.06
372.19	1280.27
372.56	1198.35
372.94	1212.40
373.31	1186.65
373.68	1413.68
374.06	1409.00
374.43	1186.65
374.80	1474.54
375.18	1345.81
375.55	1390.28
375.92	1217.08
376.30	1301.34
376.67	1203.04
377.04	1310.70
377.42	1151.54
377.79	1720.29
378.16	1151.54
378.54	1289.64
378.91	1128.14
379.28	1320.06
379.65	1181.97
380.03	1205.38
380.40	1193.67
380.77	1465.18
381.15	1689.87
381.52	1144.52
381.89	1203.04
382.26	1193.67
382.64	1467.52
383.01	1376.24
383.38	1177.29
383.75	6333.49
384.13	1668.80
384.50	1165.59
384.87	1144.52
385.24	1364.53
385.62	1320.06
385.99	1865.41
386.36	1114.10
386.73	2303.09
387.10	1919.24
387.48	1240.48
387.85	1198.35
388.22	1228.78
388.59	1582.20
388.97	1252.19
389.34	1383.26
389.71	1252.19
390.08	1350.49
390.45	1137.50
390.82	1107.07
391.20	1064.94
391.57	1266.23
391.94	1121.12
392.31	1652.42
392.68	1263.89
393.06	1371.55
393.43	1158.57
393.80	1174.95
394.17	1977.75
394.54	1212.40
394.91	1303.68
395.28	1741.36
395.66	1205.38
396.03	1273.25
396.40	1291.98
396.77	1191.33
397.14	1121.12
397.51	1284.95
397.88	1757.74
398.25	1366.87
398.62	1320.06
399.00	1170.27
399.37	1158.57
399.74	1313.04
400.11	1170.27
400.48	1228.78
400.85	1203.04
401.22	1357.51
401.59	1238.14
401.96	1273.25
402.33	1219.42
402.70	1214.74
403.07	1500.28
403.45	1600.93
403.82	1198.35
404.19	1076.65
404.56	1343.47
404.93	1144.52
405.30	1275.59
405.67	1565.82
406.04	1481.56
406.41	1666.46
406.78	1135.16
407.15	1586.88
407.52	1259.21
407.89	1217.08
408.26	1359.85
408.63	1057.92
409.00	1280.27
409.37	1158.57
409.74	1240.48
410.11	1188.99
410.48	1476.88
410.85	1371.55
411.22	1270.91
411.59	1242.82
411.96	1341.13
412.33	1275.59
412.70	1432.41
413.07	1940.30
413.44	1254.53
413.81	1516.67
414.18	1151.54
414.55	1104.73
414.91	1188.99
415.28	1355.17
415.65	2153.29
416.02	1224.10
416.39	1476.88
416.76	1200.69
417.13	1064.94
417.50	1313.04
417.87	1483.90
418.24	1322.40
418.61	1490.92
418.98	1146.86
419.35	1401.98
419.71	1397.30
420.08	1481.56
420.45	1242.82
420.82	1476.88
421.19	1268.57
421.56	1205.38
421.93	1081.33
422.30	1226.44
422.66	1291.98
423.03	1483.90
423.40	1954.35
423.77	1769.44
424.14	1621.99
424.51	1399.64
424.88	1657.10
425.24	1425.39
425.61	1151.54
425.98	1420.71
426.35	1235.80
426.72	1186.65
427.08	1526.03
427.45	1228.78
427.82	1682.85
428.19	1205.38
428.56	1233.46
428.93	1191.33
429.29	1331.76
429.66	1493.26
430.03	1074.31
430.40	1355.17
430.76	1563.48
431.13	1277.93
431.50	1116.44
431.87	1055.58
432.24	1114.10
432.60	1235.80
432.97	1659.44
433.34	1488.58
433.71	1057.92
434.07	1165.59
434.44	1238.14
434.81	1387.94
435.18	1343.47
435.54	1504.96
435.91	1238.14
436.28	1160.91
436.64	1703.91
437.01	1673.48
437.38	2139.25
437.75	1327.08
438.11	1376.24
438.48	1210.06
438.85	1401.98
439.21	1200.69
439.58	1338.79
439.95	1203.04
440.31	1334.11
440.68	1224.10
441.05	2087.76
441.41	1778.81
441.78	1254.53
442.15	1598.59
442.51	1769.44
442.88	1952.01
443.25	1598.59
443.61	1394.96
443.98	1612.63
444.35	1593.90
444.71	1540.07
445.08	60427.95
445.45	2839.07
445.81	1301.34
446.18	1226.44
446.54	2071.37
446.91	1687.53
447.28	1399.64
447.64	1406.66
448.01	1661.78
