289.52	360.44
289.90	360.44
290.28	360.44
290.66	393.21
291.04	802.80
291.42	1174.95
291.80	1067.28
292.18	873.02
292.56	732.59
292.95	676.41
293.33	917.49
293.71	774.72
294.09	1135.16
294.47	917.49
294.85	915.15
295.23	912.81
295.61	964.30
295.99	842.59
296.37	1034.52
296.75	856.64
297.13	1741.36
297.51	1032.18
297.90	1437.09
298.28	1170.27
298.66	1100.05
299.04	973.66
299.42	1324.74
299.80	1254.53
300.18	1193.67
300.56	1109.41
300.94	994.73
301.32	1479.22
301.70	1256.87
302.08	1149.20
302.46	1898.17
302.84	1242.82
303.22	1212.40
303.60	1624.33
303.98	1783.49
304.36	1493.26
304.74	1296.66
305.12	1413.68
305.50	1027.50
305.88	1689.87
306.26	1135.16
306.64	1125.80
307.02	1362.19
307.40	1149.20
307.78	1184.31
308.16	1172.61
308.54	1123.46
308.92	1193.67
309.30	1109.41
309.68	1240.48
310.06	1556.46
310.43	1121.12
310.81	1643.06
311.19	1196.01
311.57	1198.35
311.95	1303.68
312.33	1345.81
312.71	1273.25
313.09	1507.30
313.47	1053.24
313.85	1074.31
314.23	1125.80
314.61	1270.91
314.99	1233.46
315.36	1331.76
315.74	1263.89
316.12	1245.16
316.50	1277.93
316.88	1174.95
317.26	1177.29
317.64	1287.29
318.02	1118.78
318.39	1324.74
318.77	1116.44
319.15	1109.41
319.53	1289.64
319.91	1664.12
320.29	1741.36
320.67	1329.42
321.04	1062.60
321.42	1057.92
321.80	1050.90
322.18	1231.12
322.56	1071.97
322.94	1638.38
323.31	2286.70
323.69	1338.79
324.07	1451.13
324.45	1184.31
324.83	1219.42
325.21	1039.20
325.58	1210.06
325.96	1191.33
326.34	1341.13
326.72	1378.58
327.10	1558.80
327.47	1146.86
327.85	1062.60
328.23	1093.03
328.61	1500.28
328.98	1551.78
329.36	1027.50
329.74	999.41
330.12	964.30
330.50	1132.82
330.87	1111.75
331.25	1228.78
331.63	1249.85
332.01	1289.64
332.38	1193.67
332.76	1523.69
333.14	1111.75
333.51	1078.99
333.89	1481.56
334.27	1132.82
334.65	1076.65
335.02	1121.12
335.40	1186.65
335.78	1062.60
336.15	1411.34
336.53	1086.01
336.91	3084.83
337.29	1465.18
337.66	1961.37
338.04	1137.50
338.42	1249.85
338.79	1207.72
339.17	1383.26
339.55	1191.33
339.92	1306.02
340.30	1179.63
340.68	1252.19
341.05	1563.48
341.43	1111.75
341.81	1198.35
342.18	1100.05
342.56	1172.61
342.94	1762.42
343.31	1146.86
343.69	1423.05
344.07	1181.97
344.44	1043.88
344.82	1172.61
345.19	1191.33
345.57	1146.86
345.95	1270.91
346.32	1256.87
346.70	1146.86
347.07	1167.93
347.45	1490.92
347.83	1210.06
348.20	1703.91
348.58	1167.93
348.95	1352.83
349.33	1076.65
349.71	1081.33
350.08	1212.40
350.46	1406.66
350.83	1160.91
351.21	1256.87
351.58	1659.44
351.96	1757.74
352.34	1542.41
352.71	1205.38
353.09	1277.93
353.46	1397.30
353.84	1530.71
354.21	1535.39
354.59	1196.01
354.96	1320.06
355.34	1036.86
355.71	1088.35
356.09	1509.65
356.46	1167.93
356.84	1453.47
357.21	1327.08
357.59	1039.20
357.96	1341.13
358.34	1135.16
358.71	1528.37
359.09	1095.37
359.46	1327.08
359.84	1041.54
360.21	997.07
360.59	1341.13
360.96	1226.44
361.34	1039.20
361.71	1446.45
362.09	1156.22
362.46	1060.26
